Date,INR vs USD
9/27/1989,16.7
9/28/1989,16.74
9/29/1989,16.69
10/2/1989,16.67
10/3/1989,16.86
10/4/1989,16.78
10/5/1989,16.77
10/6/1989,16.8
10/10/1989,16.85
10/11/1989,16.9
10/12/1989,16.86
10/13/1989,16.86
10/16/1989,16.8
10/17/1989,16.78
10/18/1989,16.8
10/19/1989,16.81
10/20/1989,16.81
10/23/1989,16.82
10/24/1989,16.77
10/25/1989,16.81
10/26/1989,16.82
10/27/1989,16.85
10/30/1989,16.9
10/31/1989,16.88
11/1/1989,16.89
11/2/1989,16.91
11/3/1989,16.91
11/6/1989,16.91
11/7/1989,16.88
11/8/1989,16.88
11/9/1989,16.9
11/10/1989,16.93
11/13/1989,16.93
11/14/1989,16.89
11/15/1989,16.92
11/16/1989,16.9
11/17/1989,16.92
11/20/1989,16.95
11/21/1989,16.92
11/22/1989,16.91
11/24/1989,16.92
11/27/1989,17.03
11/28/1989,16.98
11/29/1989,16.98
11/30/1989,16.96
12/1/1989,16.97
12/4/1989,16.98
12/5/1989,16.96
12/6/1989,16.95
12/7/1989,16.94
12/8/1989,16.94
12/11/1989,16.93
12/12/1989,16.93
12/13/1989,16.92
12/14/1989,16.93
12/15/1989,16.92
12/18/1989,16.94
12/19/1989,16.93
12/20/1989,16.94
12/21/1989,16.93
12/22/1989,16.9
12/26/1989,16.9
12/27/1989,16.88
12/28/1989,16.89
12/29/1989,16.96
1/2/1990,16.96
1/3/1990,16.99
1/4/1990,16.94
1/5/1990,16.93
1/8/1990,16.93
1/9/1990,16.93
1/10/1990,16.92
1/11/1990,16.93
1/12/1990,16.94
1/16/1990,16.97
1/17/1990,16.97
1/18/1990,16.98
1/19/1990,16.97
1/22/1990,17.03
1/23/1990,17
1/24/1990,16.98
1/25/1990,16.99
1/26/1990,16.97
1/29/1990,16.97
1/30/1990,16.96
1/31/1990,16.97
2/1/1990,16.96
2/2/1990,16.96
2/5/1990,16.95
2/6/1990,16.95
2/7/1990,16.95
2/8/1990,16.96
2/9/1990,16.96
2/12/1990,16.99
2/13/1990,16.98
2/14/1990,16.97
2/15/1990,16.97
2/16/1990,16.96
2/20/1990,17
2/21/1990,17.03
2/22/1990,17
2/23/1990,17.02
2/26/1990,17.05
2/27/1990,17.07
2/28/1990,17.07
3/1/1990,17.07
3/2/1990,17.08
3/5/1990,17.05
3/6/1990,17.07
3/7/1990,17.05
3/8/1990,17.06
3/9/1990,17.1
3/12/1990,17.09
3/13/1990,17.1
3/14/1990,17.09
3/15/1990,17.07
3/16/1990,17.08
3/19/1990,17.11
3/20/1990,17.09
3/21/1990,17.13
3/22/1990,17.16
3/23/1990,17.16
3/26/1990,17.22
3/27/1990,17.21
3/28/1990,17.18
3/29/1990,17.17
3/30/1990,17.22
4/2/1990,17.23
4/3/1990,17.24
4/4/1990,17.23
4/5/1990,17.24
4/6/1990,17.24
4/9/1990,17.24
4/10/1990,17.28
4/11/1990,17.25
4/12/1990,17.25
4/13/1990,17.25
4/16/1990,17.25
4/17/1990,17.33
4/18/1990,17.3
4/19/1990,17.29
4/20/1990,17.34
4/23/1990,17.36
4/24/1990,17.35
4/25/1990,17.34
4/26/1990,17.39
4/27/1990,17.39
4/30/1990,17.39
5/1/1990,17.38
5/2/1990,17.39
5/3/1990,17.37
5/4/1990,17.33
5/7/1990,17.33
5/8/1990,17.35
5/9/1990,17.32
5/10/1990,17.3
5/11/1990,17.29
5/14/1990,17.31
5/15/1990,17.31
5/16/1990,17.31
5/17/1990,17.33
5/18/1990,17.25
5/21/1990,17.29
5/22/1990,17.3
5/23/1990,17.29
5/24/1990,17.31
5/25/1990,17.3
5/29/1990,17.37
5/30/1990,17.35
5/31/1990,17.36
6/1/1990,17.38
6/4/1990,17.44
6/5/1990,17.42
6/6/1990,17.4
6/7/1990,17.38
6/8/1990,17.44
6/11/1990,17.46
6/12/1990,17.42
6/13/1990,17.38
6/14/1990,17.42
6/15/1990,17.43
6/18/1990,17.42
6/19/1990,17.42
6/20/1990,17.42
6/21/1990,17.42
6/22/1990,17.45
6/25/1990,17.44
6/26/1990,17.4
6/27/1990,17.42
6/28/1990,17.45
6/29/1990,17.43
7/2/1990,17.45
7/3/1990,17.45
7/5/1990,17.42
7/6/1990,17.42
7/9/1990,17.38
7/10/1990,17.36
7/11/1990,17.39
7/12/1990,17.47
7/13/1990,17.42
7/16/1990,17.45
7/17/1990,17.44
7/18/1990,17.39
7/19/1990,17.42
7/20/1990,17.4
7/23/1990,17.42
7/24/1990,17.42
7/25/1990,17.42
7/26/1990,17.43
7/27/1990,17.4
7/30/1990,17.35
7/31/1990,17.35
8/1/1990,17.37
8/2/1990,17.38
8/3/1990,17.35
8/6/1990,17.28
8/7/1990,17.29
8/8/1990,17.34
8/9/1990,17.35
8/10/1990,17.39
8/13/1990,17.35
8/14/1990,17.34
8/15/1990,17.28
8/16/1990,17.37
8/17/1990,17.26
8/20/1990,17.28
8/21/1990,17.32
8/22/1990,17.32
8/23/1990,17.27
8/24/1990,17.3
8/27/1990,17.39
8/28/1990,17.36
8/29/1990,17.38
8/30/1990,17.48
8/31/1990,17.52
9/4/1990,17.64
9/5/1990,17.54
9/6/1990,17.56
9/7/1990,17.68
9/10/1990,17.76
9/11/1990,17.77
9/12/1990,17.76
9/13/1990,17.8
9/14/1990,17.85
9/17/1990,17.86
9/18/1990,17.83
9/19/1990,17.85
9/20/1990,18
9/21/1990,18.12
9/24/1990,18.06
9/25/1990,18.08
9/26/1990,18.09
9/27/1990,18.08
9/28/1990,18
10/1/1990,18.06
10/2/1990,18.08
10/3/1990,18.01
10/4/1990,18.07
10/5/1990,18.07
10/9/1990,18.04
10/10/1990,18.05
10/11/1990,18
10/12/1990,17.99
10/15/1990,18
10/16/1990,18.05
10/17/1990,18.07
10/18/1990,18.08
10/19/1990,18.1
10/22/1990,18.08
10/23/1990,18.1
10/24/1990,18.12
10/25/1990,18.1
10/26/1990,18.1
10/29/1990,18.15
10/30/1990,18.14
10/31/1990,18.16
11/1/1990,18.1
11/2/1990,18.08
11/5/1990,18.1
11/6/1990,18.1
11/7/1990,18.09
11/8/1990,18.13
11/9/1990,18.13
11/13/1990,18.14
11/14/1990,18.1
11/15/1990,18.08
11/16/1990,18.09
11/19/1990,18.07
11/20/1990,18.07
11/21/1990,18.02
11/23/1990,18.05
11/26/1990,18.08
11/27/1990,18.1
11/28/1990,18.13
11/29/1990,18.12
11/30/1990,18.17
12/3/1990,18.16
12/4/1990,18.11
12/5/1990,18.09
12/6/1990,18.12
12/7/1990,18.1
12/10/1990,18.09
12/11/1990,18.08
12/12/1990,18.06
12/13/1990,18.09
12/14/1990,18.11
12/17/1990,18.14
12/18/1990,18.15
12/19/1990,18.16
12/20/1990,18.18
12/21/1990,18.2
12/24/1990,18.2
12/28/1990,18.12
12/31/1990,18.13
1/2/1991,18.1
1/3/1991,18.12
1/4/1991,18.13
1/7/1991,18.17
1/8/1991,18.22
1/9/1991,18.2
1/10/1991,18.24
1/11/1991,18.29
1/14/1991,18.34
1/15/1991,18.39
1/16/1991,18.38
1/17/1991,18.37
1/18/1991,18.37
1/22/1991,18.41
1/23/1991,18.42
1/24/1991,18.42
1/25/1991,18.4
1/28/1991,18.45
1/29/1991,18.49
1/30/1991,18.6
1/31/1991,18.61
2/1/1991,18.6
2/4/1991,18.59
2/5/1991,18.6
2/6/1991,18.58
2/7/1991,18.69
2/8/1991,18.76
2/11/1991,18.71
2/12/1991,18.72
2/13/1991,18.75
2/14/1991,18.83
2/15/1991,18.9
2/19/1991,19.1
2/20/1991,19.1
2/21/1991,19.08
2/22/1991,19.05
2/25/1991,19.08
2/26/1991,19.06
2/27/1991,19.08
2/28/1991,19.06
3/1/1991,19.08
3/4/1991,19.06
3/5/1991,19.04
3/6/1991,19.03
3/7/1991,19.04
3/8/1991,19.09
3/11/1991,19.11
3/12/1991,19.1
3/13/1991,19.12
3/14/1991,19.14
3/15/1991,19.16
3/18/1991,19.23
3/19/1991,19.3
3/20/1991,19.35
3/21/1991,19.3
3/22/1991,19.21
3/25/1991,19.38
3/26/1991,19.59
3/27/1991,19.59
3/28/1991,19.57
3/29/1991,19.61
4/1/1991,19.61
4/2/1991,19.66
4/3/1991,19.62
4/4/1991,19.68
4/5/1991,19.7
4/8/1991,19.82
4/9/1991,19.73
4/10/1991,19.75
4/11/1991,19.8
4/12/1991,19.8
4/15/1991,19.77
4/16/1991,19.73
4/17/1991,19.72
4/18/1991,19.9
4/19/1991,20.07
4/22/1991,20.25
4/23/1991,20.23
4/24/1991,20.2
4/25/1991,20.25
4/26/1991,20.23
4/29/1991,20.24
4/30/1991,20.18
5/1/1991,20.2
5/2/1991,20.21
5/3/1991,20.21
5/6/1991,20.35
5/7/1991,20.38
5/8/1991,20.35
5/9/1991,20.46
5/10/1991,20.46
5/13/1991,20.48
5/14/1991,20.48
5/15/1991,20.44
5/16/1991,20.48
5/17/1991,20.49
5/20/1991,20.7
5/21/1991,20.65
5/22/1991,20.66
5/23/1991,20.67
5/24/1991,20.7
5/28/1991,20.69
5/29/1991,20.69
5/30/1991,20.77
5/31/1991,20.89
6/3/1991,21
6/4/1991,21
6/5/1991,21.01
6/6/1991,21
6/7/1991,21.06
6/10/1991,21.01
6/11/1991,21.03
6/12/1991,20.94
6/13/1991,21
6/14/1991,20.99
6/17/1991,21.16
6/18/1991,21.16
6/19/1991,21.14
6/20/1991,21.09
6/21/1991,21.08
6/24/1991,21.15
6/25/1991,21.12
6/26/1991,21.09
6/27/1991,21.08
6/28/1991,21.13
7/1/1991,23.09
7/2/1991,23.12
7/3/1991,26.28
7/5/1991,26.07
7/8/1991,25.86
7/9/1991,25.86
7/10/1991,25.92
7/11/1991,25.89
7/12/1991,25.88
7/15/1991,25.9
7/16/1991,25.96
7/17/1991,25.96
7/18/1991,25.87
7/19/1991,25.87
7/22/1991,25.77
7/23/1991,25.78
7/24/1991,25.75
7/25/1991,25.69
7/26/1991,25.72
7/29/1991,25.76
7/30/1991,25.72
7/31/1991,25.76
8/1/1991,25.74
8/2/1991,25.9
8/5/1991,25.72
8/6/1991,25.57
8/7/1991,25.64
8/8/1991,25.57
8/9/1991,25.74
8/12/1991,25.89
8/13/1991,25.82
8/14/1991,26.02
8/15/1991,25.99
8/16/1991,25.96
8/19/1991,26
8/20/1991,26
8/21/1991,25.94
8/22/1991,25.95
8/23/1991,25.94
8/27/1991,25.94
8/28/1991,25.87
8/29/1991,25.74
8/30/1991,25.82
9/3/1991,25.83
9/4/1991,25.76
9/5/1991,25.79
9/6/1991,25.82
9/9/1991,25.79
9/10/1991,25.77
9/11/1991,25.79
9/12/1991,25.78
9/13/1991,25.8
9/16/1991,25.85
9/17/1991,25.96
9/18/1991,25.89
9/19/1991,25.89
9/20/1991,25.92
9/23/1991,25.89
9/24/1991,25.87
9/25/1991,25.83
9/26/1991,25.8
9/27/1991,25.87
9/30/1991,25.77
10/1/1991,25.77
10/2/1991,25.74
10/3/1991,25.76
10/4/1991,25.72
10/7/1991,25.75
10/8/1991,25.83
10/9/1991,25.8
10/10/1991,25.8
10/11/1991,25.78
10/15/1991,25.82
10/16/1991,25.82
10/17/1991,25.8
10/18/1991,25.8
10/21/1991,25.8
10/22/1991,25.84
10/23/1991,25.8
10/24/1991,25.79
10/25/1991,25.79
10/28/1991,25.8
10/29/1991,25.79
10/30/1991,25.9
10/31/1991,25.84
11/1/1991,25.85
11/4/1991,25.8
11/5/1991,25.79
11/6/1991,25.79
11/7/1991,25.82
11/8/1991,25.84
11/12/1991,25.8
11/13/1991,25.8
11/14/1991,25.8
11/15/1991,25.8
11/18/1991,25.79
11/19/1991,25.8
11/20/1991,25.79
11/21/1991,25.78
11/22/1991,25.8
11/25/1991,25.77
11/26/1991,25.8
11/27/1991,25.82
11/29/1991,25.8
12/2/1991,25.78
12/3/1991,25.8
12/4/1991,25.79
12/5/1991,25.81
12/6/1991,25.86
12/9/1991,25.83
12/10/1991,25.86
12/11/1991,25.86
12/12/1991,25.86
12/13/1991,25.83
12/16/1991,25.84
12/17/1991,25.83
12/18/1991,25.81
12/19/1991,25.79
12/20/1991,25.79
12/23/1991,25.82
12/24/1991,25.85
12/27/1991,25.8
12/30/1991,25.79
12/31/1991,25.76
1/2/1992,25.79
1/3/1992,25.81
1/6/1992,25.79
1/7/1992,25.79
1/8/1992,25.79
1/9/1992,25.82
1/10/1992,25.81
1/13/1992,25.8
1/14/1992,25.81
1/15/1992,25.86
1/16/1992,25.84
1/17/1992,25.94
1/21/1992,25.88
1/22/1992,25.86
1/23/1992,25.88
1/24/1992,25.98
1/27/1992,25.95
1/28/1992,25.94
1/29/1992,25.92
1/30/1992,25.91
1/31/1992,25.95
2/3/1992,25.84
2/4/1992,25.81
2/5/1992,25.8
2/6/1992,25.8
2/7/1992,25.8
2/10/1992,25.82
2/11/1992,25.91
2/12/1992,25.94
2/13/1992,25.92
2/14/1992,25.9
2/18/1992,25.91
2/19/1992,27
2/20/1992,26.55
2/21/1992,26.4
2/24/1992,25.9
2/25/1992,25.85
2/26/1992,25.75
2/27/1992,25.75
2/28/1992,26.2
3/2/1992,26.3
3/3/1992,27.9
3/4/1992,27.9
3/5/1992,28.05
3/6/1992,27.9
3/9/1992,27.95
3/10/1992,27.8
3/11/1992,27.85
3/12/1992,28.1
3/13/1992,28.2
3/16/1992,28.58
3/17/1992,28.48
3/18/1992,28.6
3/19/1992,28.6
3/20/1992,28.75
3/23/1992,29.25
3/24/1992,29.25
3/25/1992,29
3/26/1992,29
3/27/1992,29.05
3/30/1992,28.7
3/31/1992,29.1
4/1/1992,29
4/2/1992,28.95
4/3/1992,29
4/6/1992,29
4/7/1992,28.9
4/8/1992,29.05
4/9/1992,29
4/10/1992,29
4/13/1992,29.05
4/14/1992,28.95
4/15/1992,28.97
4/16/1992,28.98
4/17/1992,28.99
4/21/1992,28.7
4/22/1992,28.85
4/23/1992,28.78
4/24/1992,28.75
4/27/1992,28.8
4/28/1992,28.7
4/29/1992,28.7
4/30/1992,28.7
5/1/1992,28.4
5/4/1992,28.6
5/5/1992,28.7
5/6/1992,28.7
5/7/1992,28.7
5/8/1992,28.7
5/11/1992,28.35
5/12/1992,28.45
5/13/1992,28.35
5/14/1992,28.3
5/15/1992,28.4
5/18/1992,28.45
5/19/1992,28.2
5/20/1992,28.25
5/21/1992,28.53
5/22/1992,28.65
5/26/1992,28.78
5/27/1992,28.82
5/28/1992,28.75
5/29/1992,28.75
6/1/1992,28.7
6/2/1992,28.65
6/3/1992,28.7
6/4/1992,28.7
6/5/1992,28.68
6/8/1992,28.7
6/9/1992,28.45
6/10/1992,28.45
6/11/1992,28.45
6/12/1992,28.45
6/15/1992,28.45
6/16/1992,28.45
6/17/1992,28.45
6/18/1992,28.45
6/19/1992,28.38
6/22/1992,28.3
6/23/1992,28.35
6/24/1992,28.3
6/25/1992,28.4
6/26/1992,28.45
6/29/1992,28.8
6/30/1992,28.7
7/1/1992,28.65
7/2/1992,28.55
7/3/1992,28.5
7/6/1992,28.58
7/7/1992,28.6
7/8/1992,28.65
7/9/1992,28.65
7/10/1992,28.65
7/13/1992,28.65
7/14/1992,28.65
7/15/1992,28.65
7/16/1992,28.65
7/17/1992,28.55
7/20/1992,28.55
7/21/1992,28.55
7/22/1992,28.5
7/23/1992,28.45
7/24/1992,28.52
7/27/1992,28.5
7/28/1992,28.48
7/29/1992,28.48
7/30/1992,28.48
7/31/1992,28.48
8/3/1992,28.45
8/4/1992,28.45
8/5/1992,28.45
8/6/1992,28.42
8/7/1992,28.42
8/10/1992,28.42
8/11/1992,28.45
8/12/1992,28.4
8/13/1992,28.45
8/14/1992,28.45
8/17/1992,28.45
8/18/1992,28.45
8/19/1992,28.48
8/20/1992,28.48
8/21/1992,28.48
8/24/1992,28.48
8/25/1992,28.48
8/26/1992,28.48
8/27/1992,28.5
8/28/1992,28.63
9/1/1992,28.48
9/2/1992,28.48
9/3/1992,28.48
9/4/1992,28.48
9/8/1992,28.48
9/9/1992,28.48
9/10/1992,28.45
9/11/1992,28.45
9/14/1992,28.48
9/15/1992,28.48
9/16/1992,28.48
9/17/1992,28.48
9/18/1992,28.48
9/21/1992,28.48
9/22/1992,28.48
9/23/1992,28.48
9/24/1992,28.48
9/25/1992,28.48
9/28/1992,28.48
9/29/1992,28.45
9/30/1992,28.48
10/1/1992,28.48
10/2/1992,28.48
10/5/1992,28.48
10/6/1992,28.45
10/7/1992,28.45
10/8/1992,28.45
10/9/1992,28.45
10/13/1992,28.45
10/14/1992,28.45
10/15/1992,28.45
10/16/1992,28.48
10/19/1992,28.5
10/20/1992,28.5
10/21/1992,28.48
10/22/1992,28.48
10/23/1992,28.58
10/26/1992,28.48
10/27/1992,28.48
10/28/1992,28.48
10/29/1992,28.48
10/30/1992,28.48
11/2/1992,28.48
11/3/1992,28.45
11/4/1992,28.45
11/5/1992,28.45
11/6/1992,28.45
11/9/1992,28.48
11/10/1992,28.47
11/12/1992,28.45
11/13/1992,28.45
11/16/1992,28.45
11/17/1992,28.48
11/18/1992,28.48
11/19/1992,28.48
11/20/1992,28.48
11/23/1992,28.48
11/24/1992,28.45
11/25/1992,28.5
11/27/1992,28.53
11/30/1992,28.54
12/1/1992,28.6
12/2/1992,28.75
12/3/1992,28.75
12/4/1992,28.95
12/7/1992,29.05
12/8/1992,29.05
12/9/1992,29.08
12/10/1992,29.1
12/11/1992,29.16
12/14/1992,29.06
12/15/1992,29
12/16/1992,29
12/17/1992,28.98
12/18/1992,29
12/21/1992,29
12/22/1992,29
12/23/1992,29
12/24/1992,29
12/28/1992,29
12/29/1992,29
12/30/1992,29
12/31/1992,29
1/4/1993,29
1/5/1993,29
1/6/1993,29
1/7/1993,29
1/8/1993,29
1/11/1993,29.02
1/12/1993,29
1/13/1993,29
1/14/1993,29
1/15/1993,29
1/19/1993,29
1/20/1993,29
1/21/1993,29
1/22/1993,29
1/25/1993,29.05
1/26/1993,29.05
1/27/1993,29.2
1/28/1993,29.3
1/29/1993,29.2
2/1/1993,29.35
2/2/1993,29.35
2/3/1993,29.55
2/4/1993,29.6
2/5/1993,29.9
2/8/1993,29.9
2/9/1993,30.05
2/10/1993,30.2
2/11/1993,30.5
2/12/1993,30.4
2/16/1993,30.2
2/17/1993,30.05
2/18/1993,30.18
2/19/1993,30.18
2/22/1993,30.28
2/23/1993,30.28
2/24/1993,30.18
2/25/1993,30.38
2/26/1993,30.27
3/1/1993,33.5
3/2/1993,32.8
3/3/1993,32.3
3/4/1993,32.3
3/5/1993,32.1
3/8/1993,32
3/9/1993,31.8
3/10/1993,31.8
3/11/1993,31.9
3/12/1993,31.8
3/15/1993,31.8
3/16/1993,31.9
3/17/1993,31.8
3/18/1993,31.8
3/19/1993,31.75
3/22/1993,31.75
3/23/1993,31.75
3/24/1993,31.75
3/25/1993,31.75
3/26/1993,31.75
3/29/1993,31.5
3/30/1993,31.5
3/31/1993,31.5
4/1/1993,31.5
4/2/1993,31.6
4/5/1993,31.6
4/6/1993,31.6
4/7/1993,31.6
4/8/1993,31.6
4/9/1993,31.6
4/13/1993,31.6
4/14/1993,31.7
4/15/1993,31.6
4/16/1993,31.6
4/19/1993,31.6
4/20/1993,31.6
4/21/1993,31.6
4/22/1993,31.6
4/23/1993,31.6
4/26/1993,31.6
4/27/1993,31.65
4/28/1993,31.65
4/29/1993,31.65
4/30/1993,31.65
5/3/1993,31.65
5/4/1993,31.6
5/5/1993,31.6
5/6/1993,31.6
5/7/1993,31.6
5/10/1993,31.6
5/11/1993,31.6
5/12/1993,31.6
5/13/1993,31.6
5/14/1993,31.6
5/17/1993,31.6
5/18/1993,31.6
5/19/1993,31.6
5/20/1993,31.6
5/21/1993,31.6
5/24/1993,31.6
5/25/1993,31.6
5/26/1993,31.6
5/27/1993,31.7
5/28/1993,31.7
6/1/1993,31.7
6/2/1993,31.7
6/3/1993,31.7
6/4/1993,31.7
6/7/1993,31.7
6/8/1993,31.7
6/9/1993,31.7
6/10/1993,31.7
6/11/1993,31.7
6/14/1993,31.7
6/15/1993,31.7
6/16/1993,31.7
6/17/1993,31.7
6/18/1993,31.7
6/21/1993,31.7
6/22/1993,31.6
6/23/1993,31.6
6/24/1993,31.6
6/25/1993,31.6
6/28/1993,31.6
6/29/1993,31.6
6/30/1993,31.6
7/1/1993,31.6
7/2/1993,31.6
7/6/1993,31.6
7/7/1993,31.6
7/8/1993,31.6
7/9/1993,31.6
7/12/1993,31.6
7/13/1993,31.6
7/14/1993,31.6
7/15/1993,31.6
7/16/1993,31.6
7/19/1993,31.6
7/20/1993,31.6
7/21/1993,31.6
7/22/1993,31.6
7/23/1993,31.6
7/26/1993,31.6
7/27/1993,31.6
7/28/1993,31.6
7/29/1993,31.6
7/30/1993,31.6
8/2/1993,31.6
8/3/1993,31.6
8/4/1993,31.6
8/5/1993,31.6
8/6/1993,31.6
8/9/1993,31.6
8/10/1993,31.6
8/11/1993,31.6
8/12/1993,31.63
8/13/1993,31.63
8/16/1993,31.63
8/17/1993,31.63
8/18/1993,31.63
8/19/1993,31.63
8/20/1993,31.63
8/23/1993,31.48
8/24/1993,31.63
8/25/1993,31.63
8/26/1993,31.63
8/27/1993,31.63
8/30/1993,31.63
8/31/1993,31.63
9/1/1993,31.63
9/2/1993,31.63
9/3/1993,31.63
9/7/1993,31.63
9/8/1993,31.63
9/9/1993,31.63
9/10/1993,31.63
9/13/1993,31.63
9/14/1993,31.63
9/15/1993,31.63
9/16/1993,31.53
9/17/1993,31.53
9/20/1993,31.53
9/21/1993,31.53
9/22/1993,31.53
9/23/1993,31.53
9/24/1993,31.53
9/27/1993,31.53
9/28/1993,31.53
9/29/1993,31.53
9/30/1993,31.53
10/1/1993,31.53
10/4/1993,31.53
10/5/1993,31.53
10/6/1993,31.53
10/7/1993,31.53
10/8/1993,31.53
10/12/1993,31.53
10/13/1993,31.53
10/14/1993,31.53
10/15/1993,31.53
10/18/1993,31.53
10/19/1993,31.53
10/20/1993,31.53
10/21/1993,31.53
10/22/1993,31.53
10/25/1993,31.43
10/26/1993,31.43
10/27/1993,31.43
10/28/1993,31.43
10/29/1993,31.43
11/1/1993,31.43
11/2/1993,31.43
11/3/1993,31.43
11/4/1993,31.43
11/5/1993,31.43
11/8/1993,31.43
11/9/1993,31.43
11/10/1993,31.43
11/12/1993,31.43
11/15/1993,31.43
11/16/1993,31.43
11/17/1993,31.43
11/18/1993,31.43
11/19/1993,31.44
11/22/1993,31.44
11/23/1993,31.44
11/24/1993,31.44
11/26/1993,31.44
11/29/1993,31.44
11/30/1993,31.44
12/1/1993,31.44
12/2/1993,31.44
12/3/1993,31.44
12/6/1993,31.44
12/7/1993,31.44
12/8/1993,31.44
12/9/1993,31.44
12/10/1993,31.44
12/13/1993,31.44
12/14/1993,31.44
12/15/1993,31.44
12/16/1993,31.44
12/17/1993,31.44
12/20/1993,31.44
12/21/1993,31.44
12/22/1993,31.44
12/23/1993,31.44
12/24/1993,31.44
12/27/1993,31.44
12/28/1993,31.44
12/29/1993,31.44
12/30/1993,31.44
12/31/1993,31.44
1/3/1994,31.44
1/4/1994,31.44
1/5/1994,31.44
1/6/1994,31.44
1/7/1994,31.44
1/10/1994,31.44
1/11/1994,31.44
1/12/1994,31.44
1/13/1994,31.44
1/14/1994,31.44
1/18/1994,31.44
1/19/1994,31.44
1/20/1994,31.44
1/21/1994,31.44
1/24/1994,31.44
1/25/1994,31.44
1/26/1994,31.44
1/27/1994,31.44
1/28/1994,31.44
1/31/1994,31.44
2/1/1994,31.44
2/2/1994,31.44
2/3/1994,31.44
2/4/1994,31.44
2/7/1994,31.44
2/8/1994,31.44
2/9/1994,31.44
2/10/1994,31.44
2/11/1994,31.44
2/14/1994,31.44
2/15/1994,31.44
2/16/1994,31.44
2/17/1994,31.44
2/18/1994,31.37
2/22/1994,31.44
2/23/1994,31.44
2/24/1994,31.75
2/25/1994,31.44
2/28/1994,31.37
3/1/1994,31.72
3/2/1994,31.4
3/3/1994,31.44
3/4/1994,31.4
3/7/1994,31.38
3/8/1994,31.44
3/9/1994,31.44
3/10/1994,31.3725
3/11/1994,31.44
3/14/1994,31.44
3/15/1994,31.37
3/16/1994,31.375
3/17/1994,31.37
3/18/1994,31.43
3/21/1994,31.38
3/22/1994,31.4
3/23/1994,31.42
3/24/1994,31.42
3/25/1994,31.37
3/28/1994,31.37
3/29/1994,31.37
3/30/1994,31.42
3/31/1994,31.37
4/1/1994,31.42
4/4/1994,31.42
4/5/1994,31.37
4/6/1994,31.37
4/7/1994,31.37
4/8/1994,31.37
4/11/1994,31.42
4/12/1994,31.42
4/13/1994,31.42
4/14/1994,31.42
4/15/1994,31.37
4/18/1994,31.37
4/19/1994,31.37
4/20/1994,31.42
4/21/1994,31.37
4/22/1994,31.37
4/25/1994,31.42
4/26/1994,31.37
4/27/1994,31.42
4/28/1994,31.37
4/29/1994,31.37
5/2/1994,31.38
5/3/1994,31.37
5/4/1994,31.37
5/5/1994,31.37
5/6/1994,31.38
5/9/1994,31.37
5/10/1994,31.37
5/11/1994,31.37
5/12/1994,31.3725
5/13/1994,31.37
5/16/1994,31.38
5/17/1994,31.3725
5/18/1994,31.375
5/19/1994,31.42
5/20/1994,31.3725
5/23/1994,31.3725
5/24/1994,31.375
5/25/1994,31.3725
5/26/1994,31.3725
5/27/1994,31.375
5/31/1994,31.3725
6/1/1994,31.38
6/2/1994,31.3725
6/3/1994,31.66
6/6/1994,31.37
6/7/1994,31.3725
6/8/1994,31.37
6/9/1994,31.3725
6/10/1994,31.37
6/13/1994,31.3725
6/14/1994,31.3725
6/15/1994,31.37
6/16/1994,31.37
6/17/1994,31.37
6/20/1994,31.37
6/21/1994,31.3725
6/22/1994,31.37
6/23/1994,31.3725
6/24/1994,31.37
6/27/1994,31.37
6/28/1994,31.37
6/29/1994,31.3725
6/30/1994,31.37
7/1/1994,31.3725
7/5/1994,31.3725
7/6/1994,31.3825
7/7/1994,31.3775
7/8/1994,31.375
7/11/1994,31.375
7/12/1994,31.37
7/13/1994,31.37
7/14/1994,31.3725
7/15/1994,31.3675
7/18/1994,31.37
7/19/1994,31.3725
7/20/1994,31.3725
7/21/1994,31.3775
7/22/1994,31.45
7/25/1994,31.37
7/26/1994,31.37
7/27/1994,31.3675
7/28/1994,31.37
7/29/1994,31.3725
8/1/1994,31.3725
8/2/1994,31.3725
8/3/1994,31.375
8/4/1994,31.375
8/5/1994,31.375
8/8/1994,31.37
8/9/1994,31.3725
8/10/1994,31.3725
8/11/1994,31.37
8/12/1994,31.3725
8/15/1994,31.375
8/16/1994,31.3725
8/17/1994,31.37
8/18/1994,31.3725
8/19/1994,31.375
8/22/1994,31.3675
8/23/1994,31.3675
8/24/1994,31.3775
8/25/1994,31.3725
8/26/1994,31.3725
8/29/1994,31.3775
8/30/1994,31.3725
8/31/1994,31.3725
9/1/1994,31.375
9/2/1994,31.3725
9/6/1994,31.3725
9/7/1994,31.375
9/8/1994,31.3725
9/9/1994,31.375
9/12/1994,31.3725
9/13/1994,31.3725
9/14/1994,31.3725
9/15/1994,31.375
9/16/1994,31.37
9/19/1994,31.3725
9/20/1994,31.37
9/21/1994,31.375
9/22/1994,31.375
9/23/1994,31.3725
9/26/1994,31.37
9/27/1994,31.3725
9/28/1994,31.37
9/29/1994,31.3675
9/30/1994,31.3675
10/3/1994,31.37
10/4/1994,31.375
10/5/1994,31.37
10/6/1994,31.375
10/7/1994,31.3725
10/11/1994,31.37
10/12/1994,31.37
10/13/1994,31.37
10/14/1994,31.3725
10/17/1994,31.37
10/18/1994,31.3725
10/19/1994,31.3725
10/20/1994,31.3725
10/21/1994,31.3725
10/24/1994,31.37
10/25/1994,31.37
10/26/1994,31.3725
10/27/1994,31.385
10/28/1994,31.37
